mssv,diemtrungbinh
906134E7XPvAibaEXe9e5yvZyP+PzlG9z/5v9ijK,5.4526315789473685
0C709244XPvAibaEXe+1xn1m12iBvkmQ18S46JHJ,7.281884057971013
8A31C9C2XPvAibaEXe9Xj8SSEVd/jVWWO7mIVDIX,8.145833333333332
C739394CXPvAibaEXe8qxKHWIxudAI/RylRsnAja,7.98294573643411
2ECBA125XPvAibaEXe/3r71QULrjpwU104+eMJna,8.465648854961833
AA8BFDF1XPvAibaEXe/KpP1fV6ua5/4qjixmNVBh,7.202604166666663
C7B1ABD7XPvAibaEXe+EtEAwqwiR9xDa2+9LqFPs,7.862500000000002
B3CA6BF3XPvAibaEXe8YVnt3/PysMLPfxePOOYS4,8.38125
4C507522XPvAibaEXe+Kq/D5TJTXc0I0p+OsHgcS,9.1
6C1DB776XPvAibaEXe9RaPDysYOKrNv5jcZ5rMHa,5.459999999999999
22101E7EXPvAibaEXe+EYzJPHISY88zmD5Ggw1zy,6.587437185929649
F337F017XPvAibaEXe/c9IhyYNxqHAoApiPVsvJS,8.159259259259258
4530773CXPvAibaEXe8k9oTKKivNYldECKJPxZbg,8.782142857142858
1C4AAF04XPvAibaEXe+QJ0MB5TsYNbbQOOvu67gx,7.81353383458647
00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,6.9804878048780505
B9170FCEXPvAibaEXe9I+C+SSlZOXTR33Bg+bu1H,8.157142857142857
9903C8B9XPvAibaEXe/CDMtnBauOUGl6U6mVaIFk,6.495394736842104
DDDD70B7XPvAibaEXe8VQgmAEjfeNmmB5YW7Csg2,6.975524475524477
18A9B57EXPvAibaEXe9cOXEtSB/90WJtn5Zvc4Ou,8.221538461538463
7F4BF2D6XPvAibaEXe+9W+M5mn1finu6uiV6FIPI,7.947692307692308
B721B939XPvAibaEXe9Q2McsUcINTscwU/8uZNla,7.256756756756754
0464C623XPvAibaEXe94igOHwzHdHXRO550upwX3,8.642857142857142
85792BADXPvAibaEXe8wj1bWOnrKYcdeBVNOszQG,7.892561983471076
8C5539D1XPvAibaEXe8nuCevWXzMu3a4xLooAe9F,7.868421052631579
80717F72XPvAibaEXe+DniE7HQhZzuf6amaJQPtI,8.258333333333333
ED3D4C4DXPvAibaEXe9FnVpSOr4iO6EB67nuEj5F,8.6875
293AAC7CXPvAibaEXe/J0r+JN9xEWZhWsiAzZb3a,7.320895522388062
258CA260XPvAibaEXe+1qnC7LACO/cXJ3dvLIAve,7.0659090909090905
953A77B9XPvAibaEXe/0VyaRB0LQpHtyejN9MHOh,7.765648854961832
7835A78BXPvAibaEXe+h1r+uCFoIjy5o6OhR4wFN,8.23010752688172
EA96D40FXPvAibaEXe+Fy1phPq2H8sLb6Y47BSEP,7.2770370370370365
A4C5DDF9XPvAibaEXe88h1TS/CM+BoGBBV7Wr0vD,8.383333333333333
D5E4682AXPvAibaEXe9szjaFDisFuyvs7gz8fSmN,8.999999999999998
481144C5XPvAibaEXe/eaktUZd/HYFyA0yVlkK4j,8.191935483870969
C38ADA96XPvAibaEXe+9tOqtJ+TlMmhuHNTB5COK,7.504195804195807
8F59656DXPvAibaEXe/8adMMWxG4mYHhecDKJIsS,7.994339622641508
A2B50741XPvAibaEXe92T150Nt0xZppKIGJy5IXf,7.616911764705883
62FCF8FBXPvAibaEXe/77zwxtbGI70mRZMVVj7ff,8.037878787878789
585B7ED6XPvAibaEXe/CDMtnBauOUHqGWaG7Aov5,7.3879699248120305
0B16E1E8XPvAibaEXe9B2tolTZ0JLrG5Ec/Bh8s+,8.180597014925375
0E7537AFXPvAibaEXe9UJtBa/m0OMr6cMlCqrcn6,8.174418604651164
BB1C864FXPvAibaEXe8JNpgMW2c4UOj/rLwk4dqI,7.477165354330707
061D03BCXPvAibaEXe91UcttbrYag6MuRitfVOUg,5.629197080291973
DF3C1EA7XPvAibaEXe8oT/p9f7Hpvc+sWUwvzn0+,6.740151515151515
4DD861FBXPvAibaEXe+B4ljoCmCsuluyaZowM/ZP,7.258620689655173
28AF632AXPvAibaEXe/iGey/Hml5uqTu+Pin9ZPX,7.6404411764705875
1882B930XPvAibaEXe/k16nYNlOi0X9eli0+3mI8,6.4799999999999995
B94F96FAXPvAibaEXe9yFa4Od3meJy+oVlmV8iBp,8.289130434782608
D4EC1125XPvAibaEXe/zT99h3DDtvTOP1++T+8ZD,7.643181818181818
AC3C3563XPvAibaEXe+7yjglV2dMpxvY8/uqlpQv,7.570149253731345
43C062FEXPvAibaEXe8kOsFn8JQEzNgXOQnm/LSK,8.205
DBD7B1A2XPvAibaEXe82B8VnNvUD6DS+TprSP2Ro,8.231654676258993
574EA280XPvAibaEXe8EJVSfQ2zj450glsSR/jJz,6.925
1C96241CXPvAibaEXe82B8VnNvUD6JGyz3j6KG1g,7.80625
0B14E0B3XPvAibaEXe9WkeUltvPYd/efXB9DaOem,8.241911764705884
920021E0XPvAibaEXe/FR4/Q8QxXrUGTA8s7CFbY,7.944094488188976
811B1775XPvAibaEXe+nNcqpVbk9mTC7ZbTaD86+,7.497872340425532
8B31E5ABXPvAibaEXe9iFoczdJtW+1EDvb3IH3dg,7.881818181818182
42F53AEAXPvAibaEXe/JtbhvjebdXng5WSfRHpry,7.073015873015874
C66CED4FXPvAibaEXe8CZDRB45S33N7Gv9VKR2Pd,7.8646616541353405
BD52C48AXPvAibaEXe+1mtnTuodrBYgkGLnRdw6l,3.4595238095238097
581CB126XPvAibaEXe80NXGyYVtTlryDrVC3sRaI,5.250746268656716
4B0AA6F9XPvAibaEXe+NwINRwPE8qvkUaWmWSV69,8.711666666666666
23A59DECXPvAibaEXe9CNoSsNIodZ5ZuSoSMqTXC,6.964028776978417
1770BDD3XPvAibaEXe+k18jMdjuJ+woLInA1OPZG,8.213636363636365
A46F825AXPvAibaEXe8obZrDicJ9sqRMGpVn/WRe,7.7433962264150935
EDFCA563XPvAibaEXe/0v8CZZDrcgorTKlQGqmzs,8.708771929824561
D06E3A7CXPvAibaEXe8Hg3TLdpkUkh/jmHA+5ISs,8.398780487804878
4A6DCF93XPvAibaEXe/LNLhWI8bipaFfiV6XHLIu,8.10952380952381
37C8A303XPvAibaEXe+dJypLAXKUX6hg39HIUvKN,8.134285714285717
CA17118FXPvAibaEXe86dz+VaoQLCa/uvYn0bCBJ,8.205555555555556
41E95C45XPvAibaEXe88L+jeN4TPm4VR5HvH4X8t,5.428571428571429
F53F2D29XPvAibaEXe8viFE72aSvBqn7002EsmWZ,8.437999999999999
DD8528A3XPvAibaEXe+YJRASjo8CNIs+FMKXyz0G,6.654237288135593
48452E85XPvAibaEXe+SI2uhC5CMEdFHpnGbDn+D,6.614673913043476
2CF8078CXPvAibaEXe/8X6gsb95YiB6rrhZFM8Ho,7.471014492753623
D9AB8614XPvAibaEXe+DUF+563kBvdJRPJm1L3ao,7.23609022556391
C68F1A07XPvAibaEXe87anst8v7ZsfuHyJ5VzuQ5,8.10625
1E3B8022XPvAibaEXe/Slb+QOkcsVtF3g+7RXT+R,8.034615384615385
1A50F4FEXPvAibaEXe8uDPDBBTbYrCmcAvdq0oUX,8.209009009009009
498E9446XPvAibaEXe9c8zzi1cNA/dZl2EcuHASc,4.039622641509434
C877DBD6XPvAibaEXe9EJ6fShaedauqg3W5daw6D,8.15
2A6FAB56XPvAibaEXe/IOsuN/I5gh/8Jfgdvjfl9,7.6564102564102585
ACA90BDAXPvAibaEXe8KuJNEATWS854lYBCBQnDQ,6.509333333333333
F0291E22XPvAibaEXe8o0Tnwwz3u31MPoj5STmqZ,6.448743718592965
8CF6DCFCXPvAibaEXe+SrLE9JUD3pE/bATPqgzDb,5.871923076923076
D758809CXPvAibaEXe+k2gCw0RZzlczZZcWPoQbI,7.575700934579439
F41F04E3XPvAibaEXe9lyNw7zdm99thaF5dyrEHn,8.037623762376237
21682735XPvAibaEXe80lJLbnvW/+57Zs73vsZmp,8.023170731707317
4C95EC68XPvAibaEXe9Z7etuXgcZZwxzTRmh+BDr,7.076923076923076
BCE11B7BXPvAibaEXe8wj1bWOnrKYSKk0nU7rUiF,7.121212121212123
48685401XPvAibaEXe99yNsueYx+scOnjQSx4nXO,5.255607476635512
8898BAE9XPvAibaEXe/RnFf25EKRr5bknGVZlkvp,6.653225806451614
F88AEA5CXPvAibaEXe+Ovh5RZZKgOjMarBr+/MuS,8.00377358490566
D21D264AXPvAibaEXe/1vWrs0w8t9vWikTa95ltk,7.91875
278D4AE2XPvAibaEXe8BgizbbFNDi3GT2ajTElqg,8.68125
411212DEXPvAibaEXe+hgaeObL7HTsHaJDRDkaGk,8.07142857142857
95D3F33EXPvAibaEXe9sM5Z76Wtjc9g61TCr07GB,6.173684210526316
946893F9XPvAibaEXe+w176fpnMT1Q3js+w97xQg,8.209803921568627
A5DEFA28XPvAibaEXe9kJ+qYUUrp6+diYIQXKhPn,2.9661224489795925
AB68F073XPvAibaEXe8zjuWfAVBr9bNXLQe3EvcD,7.825000000000004
5C1F1CADXPvAibaEXe/6ZvTfN5IKcqlf4itXCysC,7.7828125
2E57754BXPvAibaEXe8ZQB/g2cpypA35AR1mwtPQ,8.254471544715447
541EE122XPvAibaEXe9QOCtJVbMuSbLuhruA2e+D,7.73
6BAD0417XPvAibaEXe9yRt5bXcOfsnbU3QAawVSU,7.289312977099238
1D37D345XPvAibaEXe9Zp44TyFcBSAN7u3B08mRX,8.0609375
4F301633XPvAibaEXe+sfYgLIH7gO18shsVHajwn,8.149999999999999
0A8562CBXPvAibaEXe+tg0ae8qw/gj/c8Ef51TLi,7.150996015936255
02D11BA0XPvAibaEXe/twT+sf632fV68MOhuBLMU,8.323478260869566
7119F460XPvAibaEXe9R53Fu3buHyWJM4aFgfFhf,7.8816326530612235
13938ECDXPvAibaEXe+MmAntcCanjCp+h90ZbrNL,8.191869918699187
8EFE1A69XPvAibaEXe8VTfh7IMCjrxsnc8mtq+B5,7.851960784313724
8C88FE6EXPvAibaEXe86ShnmDByrm22zyHZfDrSs,7.832446808510641
9483FA62XPvAibaEXe8tlOof474dkpBRjijYnfRI,8.100000000000001
FEDFAB32XPvAibaEXe8oET1/EVZ+WlX8+IUNjmld,8.237956204379564
6BE0D26AXPvAibaEXe+LbSgCtk53mdBJem+66Bwk,7.779729729729727
624F86DCXPvAibaEXe9qltw0mIqvITY/dLIVyUul,7.561940298507462
858AC396XPvAibaEXe8JVGhFAfQ9UyDEoo1yIYls,7.977551020408161
858CB97CXPvAibaEXe9vxrzlowp+zI1Sy8v/dU4U,7.413684210526318
DDFB53EBXPvAibaEXe/9ejSWf1UySUtm0lHWukRs,7.978571428571429
9C588D5AXPvAibaEXe+81QPULVxrIIskobTbWrBk,8.792857142857143
B2BC3DD0XPvAibaEXe8t4cDFHKW3SQAE4sO8u5x4,8.06058394160584
B9A5D7BBXPvAibaEXe8BgizbbFNDi2Ui/yZnROCW,8.24920634920635
240E3A83XPvAibaEXe/7FS9daZff/PCmHvQHOp0d,8.194736842105263
F596E17DXPvAibaEXe9CNoSsNIodZ0U9fS2YqW2S,7.881428571428572
8A23ED0AXPvAibaEXe8d4Zyk6xKs05gHyj6r9OFC,7.4431506849315054
95A3DC58XPvAibaEXe9NZBs7fjgAwdVz+MK9iwZC,7.878861788617888
0D9A63B9XPvAibaEXe951WuXHau+HxLHDUUfYLzw,7.222222222222221
7FB66A12XPvAibaEXe8EW55eQakbv2xXTnzajy15,6.309375
A02A1D04XPvAibaEXe+4XPPXlKRz0LYwzmMOM+z2,7.440298507462685
F71E9B54XPvAibaEXe8OmD6FmAFSI+jf3c9al8cO,8.24090909090909
B5249F9BXPvAibaEXe+XOEV1VJ5O249ZkCdiJbyf,7.918666666666665
05DB198AXPvAibaEXe/GvjCS9SJu0T1XKIlvK8Wd,8.498214285714285
3E253A6DXPvAibaEXe8KQ+dBN9lrea7cXsVXphKa,7.865686274509805
20278361XPvAibaEXe86je89hYftA1u9XufYXK7S,6.4818181818181815
95BC160DXPvAibaEXe951WuXHau+H7RcWxrWYXyJ,7.568041237113403
67CF304EXPvAibaEXe8rZ8NuCiCoOeBPZMKpSl6p,7.5781512605042005
5AC87909XPvAibaEXe9S9CArGKR2KxX4ImRUiCE4,8.338775510204082
08782EBCXPvAibaEXe9zVZKaStZ09MV9x0bcbU8i,7.241095890410958
F065693BXPvAibaEXe9agUz/x4Y2HhRgDsKcyGsP,7.797802197802198
D40C078AXPvAibaEXe8GlonP+eXAf9kDHgTyZBT4,7.5695999999999986
B851EC7DXPvAibaEXe95W8Esr0W2IyPGHhb1ibT9,8.195
F821023AXPvAibaEXe9J+wD+ah8CNHWLe5BsLZMb,8.055555555555557
B5453DB8XPvAibaEXe+jRlsyXvmhz3fdu48G7zN3,8.059836065573773
DC81B319XPvAibaEXe+PafmwoJdlRWViacXVzirF,9.008333333333333
D107447FXPvAibaEXe+ZfNtymxOY+bliLSD7dIZx,8.8125
71B83A2DXPvAibaEXe82KQBeHoMBB37PzcQOQLXX,8.19516129032258
42491BFAXPvAibaEXe9O6/F07jTuv6cw8X3wAjXj,8.044827586206898
D64CB746XPvAibaEXe9qGGZHCdW9PezeQE9zdyKo,3.6785714285714284
C21EC537XPvAibaEXe//oOov2hCsiYpEF7byrFnU,8.229687500000004
7F18091BXPvAibaEXe8uwu/zAVb887EgqW8u6HNc,5.636666666666667
9E441A11XPvAibaEXe+pfrKEojyOywt6EQAwgLC+,6.9363636363636365
8E0A5C2EXPvAibaEXe+ZE1D25ZBslqyKdH19iXTn,7.159803921568628
85FB5A09XPvAibaEXe/z8kRiyNmKNhaUCj66cZw4,7.341935483870968
AD5643C2XPvAibaEXe8z3SRqW8+Nf6xAmzSvsUqZ,7.85079365079365
DA1B38C9XPvAibaEXe8kOsFn8JQEzDU90BUZdxhh,8.49137931034483
A8AC41D6XPvAibaEXe/h0evOh2DuE+h926fBwC09,7.437931034482757
4CC07FEEXPvAibaEXe/eCkq6I30ZSqI8QNgInFrB,7.75
A1864837XPvAibaEXe9r7HFHeYfyEGSvUIqe0GQF,8.005434782608695
3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug,5.520634920634922
4EA4F240XPvAibaEXe/t4WKrTmA45c7uHCaeKVzm,7.306451612903226
686F0240XPvAibaEXe/EbCJQv4uheLsCvuE8vs+G,7.097321428571427
724F7146XPvAibaEXe/pmLsWv14ojP00RdO2oF3i,7.670588235294117
77A43185XPvAibaEXe9iepFIQz9mxaUoUXQd0Z2Y,8.185245901639345
DFAB5689XPvAibaEXe+ShNeuA9Jq+b36EuycPWtG,8.331034482758621
E868B16EXPvAibaEXe8O5dqp1A+l3RZiwCh+34aF,8.722727272727273
FDA9DEA1XPvAibaEXe+TQJLvJOj4Bbq7Gu36vTA9,5.02754491017964
E173A150XPvAibaEXe8+xHMLxEu2J1u6EB660pNq,7.785714285714287
D40AAD30XPvAibaEXe+cpn4CEMdOCkGEftnss0HS,8.282706766917293
543EE4E1XPvAibaEXe8AZtBFxjm6stbn2qK3pWEb,8.68235294117647
5D5854E3XPvAibaEXe+o6IG47qzoIU1yJOpFE75x,7.9537313432835814
8030D781XPvAibaEXe87cFnqlCoR2Tvpr+N2HnDu,7.948062015503876
11261CCAXPvAibaEXe/LvKmPOy7w5zZfHv6Q5Cro,7.920793650793652
13A43976XPvAibaEXe/F2mtezx5YvWxJ8KDMXEI7,8.075000000000001
EA5B909FXPvAibaEXe+7P4TS0/ikVWIgtv30JvpE,5.805128205128206
C4CDF08DXPvAibaEXe+A3Tjfwxprolaug7IFmXDk,7.009027777777778
152D0E20XPvAibaEXe99cj54RqRPPyYJWfDsxlm5,6.815789473684212
25742566XPvAibaEXe/cJxaw79CIvjZjlw83wBfz,7.904895104895106
A87D4BE0XPvAibaEXe+7P6dA2QyoR68OS4DPvxWW,8.3
5504D8B2XPvAibaEXe/A0C8NKWg+cGvKTGLsZ7Kv,7.391366906474821
0FFB7F4FXPvAibaEXe/rc1q60ZPWU44nr8MgC3QB,5.978431372549019
D4C64D81XPvAibaEXe+7P6dA2QyoR8FSqBhvehX9,8.05076923076923
3577D0A6XPvAibaEXe8cSwcDAK/pUHjiAbCwBK7P,7.958450704225353
55768D67XPvAibaEXe8d4Zyk6xKs0+4cPjNp6LHS,6.511612903225805
C445173BXPvAibaEXe+QJ0MB5TsYNZapXQgTqn6M,7.213636363636364
23711414XPvAibaEXe9QeANFW/NqaTXFIvAq6pzI,8.018518518518519
A8DE0AFCXPvAibaEXe8bO62utXl2FWgg+wlwDRwf,7.610416666666667
F321EBC0XPvAibaEXe+BUGeEgVnB4DpkT8waCpJm,6.10228310502283
9D09A6FCXPvAibaEXe+cD2dfYrNOt3Tpjw0B9ZYa,7.950704225352114
13A1AA1FXPvAibaEXe+kERJkYCVZqt85N28nrAou,8.299999999999999
5749FDBBXPvAibaEXe8uwu/zAVb88+CtvQVdBBNj,6.78131868131868
B3C6F3EEXPvAibaEXe9wxm0WjsXoKiVQJ7npD9UH,7.807428571428573
71CD57B8XPvAibaEXe9iVChpJY9DIYcocdRP2FvY,8.005164319248827
0DFFA3DAXPvAibaEXe9tz4fJBCYpd/Cjeu9MznLI,7.288095238095239
C545722AXPvAibaEXe9E+yOJSz6HocEJuG3fpsq5,6.752093023255815
9896C3B6XPvAibaEXe/33FMzfi5mecuEP11sxJ2z,7.745999999999998
F09BF74EXPvAibaEXe+boSxJoV2lkABL0foWIXoK,7.287704918032785
8FCFE45BXPvAibaEXe80jwV8UBfNh1ybAXX1sy30,8.489600000000003
2299CFF3XPvAibaEXe+n07P56kWx2GlYY2Fq2Hym,7.583660130718954
8FBBB6C6XPvAibaEXe8NrxrmA741rzbFPVT7q+GY,7.940490797546014
D04D7E1DXPvAibaEXe8f6OVD8w2NiLezvSUjG1+p,4.532128514056223
BF133E95XPvAibaEXe/A1zCqCr2ya952CG/NAmcT,6.718461538461542
432F941DXPvAibaEXe/VTtmkh7JuOv3H/gtqL4cw,6.383154121863801
671F6C8AXPvAibaEXe+GapkXz3RH2LDVekVF73iC,7.039726027397261
E3515464XPvAibaEXe8g5zf2LUpe/LGMVBMR4ihD,7.896470588235295
287CF456XPvAibaEXe/Q7zjLwRla4f7Wy79fCgp+,7.63888888888889
175D0D17XPvAibaEXe8ciyLBP/Qlax7d4y3MnqT9,6.807777777777776
9459651DXPvAibaEXe88L+jeN4TPm+kq8KkjBzW+,6.570499999999999
611D7128XPvAibaEXe+N4YBHj3ThYtTL7mYN42fl,8.458823529411765
F298A6EBXPvAibaEXe8CN9MRovh0mO/fWoHs22w6,7.244632768361582
DA3D9587XPvAibaEXe8C3lblh2dNnpEM7MnDExYF,8.4936
AC478720XPvAibaEXe8H/9g+IEZq4QVrlMVpnLDe,7.188235294117648
7D62B87EXPvAibaEXe8YD29zP3MXD5VNeo4qOJje,8.300769230769232
1B9C84A0XPvAibaEXe/8lY5fYNExVSUYy+pxLxx9,7.4529411764705875
24425C9FXPvAibaEXe/+5dmtHXoxmmjY5nZ47moN,7.1736
0FF1EBB4XPvAibaEXe/FR4/Q8QxXrerEAZ0oF1KS,7.110791366906476
681E2797XPvAibaEXe8Z0gl1Ed7d5mCZcKuMPZei,8.485999999999999
EDE3CFDFXPvAibaEXe+XPwj8qhte6PHHN7a2UBWB,5.982105263157895
CA2ACA08XPvAibaEXe86krjHGvaiWw+19X3b0YzT,6.845238095238094
2E8E0469XPvAibaEXe8jirFZOUkVucmmMDRc5OP9,8.686206896551724
0FC48197XPvAibaEXe/TRCn2Z9uQPpqXu9l/UwGZ,8.405154639175258
B895244CXPvAibaEXe+/EkvXK98Kbb4ZXFeWdxq3,7.047916666666665
372B5A76XPvAibaEXe9E+yOJSz6HoUdj5Y30HSpk,7.761860465116283
47140B5BXPvAibaEXe+cD1fKElqxL341hodw+e7I,6.847902097902098
F00FA95AXPvAibaEXe+iIJOpfrvDwyFLtazciWEk,6.711510791366907
D01FB3C4XPvAibaEXe/GP74oAJxkeCzeu7IOKesj,7.468235294117645
700E1725XPvAibaEXe+SbxsvF9MWxKMQLP/zEM+u,7.6263565891472895
1C26DB5BXPvAibaEXe9puzAyruoCKen7yYzlAqUe,7.590370370370371
F1CA1D4CXPvAibaEXe+7lZeRkZH8Ff1G2+9kl3h9,7.53139534883721
0CAE9BFDXPvAibaEXe8LHfATqQ4bHq2r0FA28U0O,6.26254295532646
2FE4ADF1XPvAibaEXe/HavVGti21aO0riSis/k77,8.136036036036035
D15AF9D2XPvAibaEXe/agc6/owW5CCEx4CPDleFb,7.429239766081868
87E87B12XPvAibaEXe/z8kRiyNmKNts02rtkWbtw,8.447457627118645
2C1E5813XPvAibaEXe9B2tolTZ0JLkhCMZJn7MWU,8.209375
C7C98961XPvAibaEXe/UTqPTjBxFVtKmLCQure30,6.983333333333334
13C6A6DDXPvAibaEXe+M91Hzrx3qMNwrhWKG+RJt,7.794354838709677
BFAC243DXPvAibaEXe8SRnjkoZQJQn+u4iQF3qZN,8.132258064516128
D5D7C5D8XPvAibaEXe+AdDQ9dDabO4Q9AlJ75ho/,6.9345070422535215
24115A8DXPvAibaEXe/X18065aJwQ8qvqtvGyhJj,8.86470588235294
7B47A01BXPvAibaEXe/0v8CZZDrcgkgyH5YAoI/t,8.056896551724137
044251C4XPvAibaEXe+zviMYuJzmlQrTTytgtURL,7.977049180327869
167C50BEXPvAibaEXe9Fr9h5GPmfNe8atClpIKaN,7.372666666666669
2D21BD05XPvAibaEXe9gJazs/pDnMS23gPJJ13Ul,8.100763358778627
470F230AXPvAibaEXe9S9CArGKR2KzBguJpkK8b1,8.011956521739133
57924358XPvAibaEXe8OUmHa5DLhUT3pSwrtMeSc,8.025882352941178
59491C54XPvAibaEXe8XeGyYdUhioPaVr4oTbFKv,7.7844827586206895
07D718A3XPvAibaEXe8f+2V8I38F1MDvG//LVCZc,7.755448717948718
5CE9EF56XPvAibaEXe+2/bvYMPPz+emEUDuvrreD,8.865000000000002
76B4494EXPvAibaEXe86hknCN730J08pu/5d6EIr,7.901492537313432
B63BAD6FXPvAibaEXe86hknCN730J0B/fT7Zl1C/,6.602797202797202
D00E4BBEXPvAibaEXe/GP74oAJxkeL+4k2T6b+zA,6.873255813953488
C47EB774XPvAibaEXe/GJ3MUiqGRmw49FcNX1gdh,7.586363636363637
79421B91XPvAibaEXe8CqCge8kg/0Ph39Vzi9ZMA,8.376923076923076
1D764BB7XPvAibaEXe+QQPRhm8VpXGJ5x6b/XZcB,8.079032258064517
0C109FBDXPvAibaEXe+fj5Suc6/qnvamY/pGYsX4,7.116666666666668
324A551FXPvAibaEXe8nuCevWXzMu02d/QPy3aml,7.4993006993007
78A79DE1XPvAibaEXe+qEnAeqeItZQk/ZQ2V+XNF,7.715384615384614
90C9A70CXPvAibaEXe+1mtnTuodrBV+3W4CBMNJo,8.441666666666666
4B260B97XPvAibaEXe/Cb60Jy+AEmb4jx29qU4ON,6.226890756302522
6E5F0BFCXPvAibaEXe9vsqiPWJvEGtBteBrhkzjG,7.9833333333333325
0A1FA57AXPvAibaEXe8yPFclSS+31npoPVJEkn1q,8.480357142857141
4A248D69XPvAibaEXe8FNnc+c+WuJCj618y7qWFH,8.037777777777778
3EE86753XPvAibaEXe+tKlY40ATmdUOzEdqgsUxi,7.664114832535885
AFBA3A28XPvAibaEXe9qltw0mIqvIaGR0ZKV7Pi6,7.618604651162792
9211135DXPvAibaEXe8KQ+dBN9lreS3XMk+2227e,8.382978723404257
8260AC4EXPvAibaEXe+wnAHzeNC8YqRE0uIl+mi1,7.841964285714286
1CE98207XPvAibaEXe/36jk4bBLoSx7sbs5j5eEN,8.233333333333333
D2ADA9B5XPvAibaEXe+qEnAeqeItZRldZO3Bf5MZ,7.529508196721311
7535A674XPvAibaEXe+zHruiABExidmiKLqNqdO5,7.849999999999999
D8C272ADXPvAibaEXe9Z0fDyfUkzH0VpgLMOpupb,7.47536945812808
23D31A0EXPvAibaEXe9EzMCXNvdwUBZqRNOdl0Ph,8.749999999999998
49FEDEEDXPvAibaEXe+ZMIuBZtD81J1qydtVsF4f,8.62142857142857
BE36BC8AXPvAibaEXe/GvjCS9SJu0WPs3eaubG6j,7.963793103448276
AC872956XPvAibaEXe9sUz+dc1ML5CtN57Li6L3J,7.411267605633805
1A908D81XPvAibaEXe9o3csoNuwUvM9MBPuQBYEb,7.384584980237154
2494C9AEXPvAibaEXe+rNPAzQP/2T0hHR0u00qc6,7.745000000000002
EAFB8611XPvAibaEXe+wmtNhlfgIwhUtxuTJu+OP,7.135738831615122
89F4AB4EXPvAibaEXe9HkCcrMxoMGaMti6Lgvv+x,7.419672131147542
27627AD6XPvAibaEXe/dzmB8igeRMBnI8ZmWPjTQ,8.43820224719101
9F3F2973XPvAibaEXe9J+wD+ah8CNFgXvqqcuspy,8.27741935483871
C135310BXPvAibaEXe/t4WKrTmA45VAWQP3+WBPF,7.751063829787235
76EE3029XPvAibaEXe+KnWgScvZ27NCuPycditbG,7.369014084507041
16E15ECFXPvAibaEXe/lq24VwKc+LH2JaVx+wPJx,8.475409836065573
ABABD743XPvAibaEXe9I+C+SSlZOXVGYNzBUhpic,8.055000000000001
481A6067XPvAibaEXe+GGliW+AfAjEt6VXIhoDP6,8.072
563E9289XPvAibaEXe/a3PM8AP2NgwXCb21OBlQe,6.832835820895525
A110AF72XPvAibaEXe+iXJpjy6UOML/4VBh8bWgC,7.272388059701491
538A07FAXPvAibaEXe/VynkpCVOuiXwDx6VrxIIW,7.803191489361702
811C301AXPvAibaEXe8Ei6irkiwEYP4OSgnj6HW/,8.11
79D32D22XPvAibaEXe9sDqR+NysAHv+CTGpGTN9z,7.172200772200771
1DBBC93EXPvAibaEXe82NO/soieFBxEVFT4imGf2,8.19375
C08287E3XPvAibaEXe9mrLNMr3wjF41WzMOH4bUP,8.016788321167883
21E88E8EXPvAibaEXe+1exR/9VxBIzE4VWy1ppy/,7.356521739130435
5EC0BD12XPvAibaEXe9GRgvaz8PQ0phUbHidct/y,8.457291666666665
9CB4BE25XPvAibaEXe95BgJyC1XgNXXkNOrClFn/,7.931496062992126
7806D9BAXPvAibaEXe9IFJLLU9DVVQ7bFL8KvJIW,6.9440217391304335
49E481D0XPvAibaEXe+9lRniSKKSh21VPY4X7Riy,7.954032258064517
682CD65DXPvAibaEXe/J+06HIXtOoi+evNInvny4,8.177272727272728
F934AFD4XPvAibaEXe/7YVAxOsMwOmFzQTm7dOKr,6.523737373737371
6219E489XPvAibaEXe8L1Wl28K5XxrMpYc02jT70,8.405882352941177
44C3A682XPvAibaEXe+eLIaWcq1sI8qTNnEbO4L2,7.841549295774648
BEC1BECFXPvAibaEXe9xLAZM12QrYINEhlwirI+/,8.283606557377048
3CCE9129XPvAibaEXe920ZfQd1pG7V3K8tQa+G/c,7.431818181818182
6ADE5C0EXPvAibaEXe9GIPsHwerJND97xHVqrrpf,8.23684210526316
DE7C4BC2XPvAibaEXe/F8UIBT+N0TyZ0IEXN/ct2,7.499541284403669
D58C1E49XPvAibaEXe+k7kwcfMfIzPoZ5+HHWOjM,6.174264705882353
0BAF3540XPvAibaEXe9HXpb1PepyFQeHHIpoFKlX,5.396941896024467
5FDC8CABXPvAibaEXe95W8Esr0W2I6jcPfhfaUcv,6.790740740740739
EFCCF3D6XPvAibaEXe88UewilValgDpiGumL8Enb,6.96846153846154
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,8.278813559322035
8DFE6193XPvAibaEXe8n6FFpptVzUtx5eJW5tpY6,7.368224299065419
77044BDAXPvAibaEXe8yzZ/8QUtgdtE4Bj3df2bu,7.411599999999998
84B8F7A6XPvAibaEXe+ZjFxIq69W3O+Pz2B9WwrZ,8.474796747967483
464EEB66XPvAibaEXe93t/fGOsRpnwKvZu4uHWUr,6.906349206349208
